Order_ID,Brand,Region,Category,Month,Discount_Pct,Ad_Spend,Customer_Rating,Competitor_Price_Index,Units_Sold,Price_Per_Unit,Revenue,Profit
201590,Delta,South,Appliances,Apr,33.55,6363.16,3.88,0.77,148,398.08,58915.84,6562.6
201591,Delta,West,Appliances,Jan,25.37,4733.31,2.93,0.94,87,423.08,36807.96,5716.28
201592,Omega,North,Furniture,Jul,30.93,3431.77,4.95,0.84,115,703.19,80866.85,10126.99
201593,Alpha,South,Clothing,Aug,32.16,6920.52,2.96,0.76,164,90.35,14817.4,1797.99
201594,Alpha,North,Electronics,May,17.9,11004.04,4.78,0.93,150,584.3,87645.0,16765.43
201595,Delta,East,Appliances,Feb,22.02,5008.42,3.02,1.11,71,393.75,27956.25,4775.63
201596,Gamma,North,Furniture,Aug,14.66,12004.07,3.43,1.21,63,722.36,45508.68,9408.37
201597,Beta,North,Furniture,Jan,14.65,3760.22,3.6,1.08,80,771.89,61751.2,12718.62
201598,Alpha,South,Furniture,Jul,1.35,7726.08,4.8,0.95,78,699.15,54533.7,14874.75
201599,Alpha,West,Electronics,Jan,15.18,11130.86,4.72,1.25,90,545.95,49135.5,10046.05
201600,Omega,North,Electronics,Dec,23.57,3759.02,4.56,0.89,126,535.31,67449.06,10999.04
201601,Alpha,South,Clothing,Jun,14.77,9771.95,3.44,0.84,127,94.87,12048.49,2459.84
201602,Beta,East,Furniture,Jun,30.53,12386.38,2.51,0.98,112,695.89,77939.68,9896.09
201603,Beta,South,Electronics,May,11.64,9742.14,4.2,1.0,82,581.98,47722.36,10609.04
201604,Beta,South,Furniture,Feb,4.64,8649.03,3.53,0.93,65,774.44,50338.6,12888.78
201605,Alpha,West,Appliances,Feb,28.4,12897.89,4.39,1.1,135,406.37,54859.95,7592.69
201606,Gamma,North,Furniture,Sep,23.59,14810.46,4.49,0.84,112,713.73,79937.76,12911.11
201607,Alpha,East,Clothing,May,8.46,4357.07,3.6,1.01,79,96.48,7621.92,1824.73
201608,Omega,South,Electronics,May,18.78,10987.5,4.37,1.0,90,554.74,49926.6,9275.35
201609,Beta,North,Appliances,Jul,14.06,3048.55,4.6,1.16,81,409.57,33175.17,6962.53
201610,Gamma,North,Electronics,Jun,32.86,2556.93,4.82,1.21,96,509.91,48951.36,5703.97
201611,Omega,South,Appliances,Feb,21.26,5650.65,3.96,1.08,78,397.54,31008.12,5381.36
201612,Delta,North,Furniture,Nov,5.54,14621.96,4.45,0.9,103,761.78,78463.34,19816.51
201613,Gamma,South,Furniture,Jan,17.58,9178.54,3.74,1.09,68,751.57,51106.76,9783.01
201614,Beta,South,Clothing,May,30.19,5487.53,2.6,0.88,121,93.71,11338.91,1435.9
201615,Beta,South,Clothing,Apr,23.5,3723.62,2.89,1.23,84,94.82,7964.88,1239.47
201616,Delta,East,Appliances,Dec,29.49,13962.38,2.82,1.16,124,413.09,51223.16,6786.51
201617,Omega,South,Clothing,Mar,8.76,6710.77,2.93,0.97,51,84.25,4296.75,1029.52
201618,Delta,West,Clothing,Feb,31.09,5987.06,2.53,1.14,88,94.2,8289.6,1051.78
201619,Gamma,North,Clothing,Oct,26.45,13153.52,4.65,0.95,118,90.77,10710.86,1667.37
201620,Delta,East,Clothing,Feb,25.51,9857.24,3.9,0.79,103,96.91,9981.73,1545.51
201621,Gamma,North,Furniture,Apr,12.13,4192.27,3.46,1.1,58,785.56,45562.48,9972.51
201622,Alpha,East,Clothing,Feb,31.07,7479.64,3.52,0.95,126,87.54,11030.04,1491.23
201623,Gamma,West,Furniture,Apr,22.33,14067.0,3.66,1.22,74,741.42,54865.08,9197.22
201624,Omega,East,Furniture,Mar,29.81,13715.65,2.68,0.9,92,718.27,66080.84,8663.29
201625,Alpha,East,Electronics,Sep,12.63,2911.43,3.19,1.17,74,551.06,40778.44,8898.36
201626,Delta,East,Furniture,Jul,5.1,5491.97,4.63,1.09,52,775.29,40315.08,10288.08
201627,Alpha,North,Furniture,Nov,11.63,4009.01,4.36,1.18,100,763.5,76350.0,16833.86
201628,Gamma,South,Clothing,Dec,15.93,8939.55,3.91,0.9,100,87.73,8773.0,1791.55
201629,Alpha,North,Furniture,Mar,18.67,11749.78,3.7,0.98,133,788.8,104910.4,19554.07
201630,Gamma,South,Appliances,Aug,17.88,5842.06,3.15,1.16,63,393.46,24787.98,4686.52
201631,Delta,North,Clothing,Sep,19.11,11853.95,3.68,1.07,105,84.85,8909.25,1559.33
201632,Beta,West,Clothing,Jul,29.46,10693.3,3.99,0.93,121,88.62,10723.02,1430.68
201633,Delta,West,Clothing,Jun,5.95,11466.89,4.28,1.01,65,92.91,6039.15,1488.67
201634,Delta,East,Electronics,Apr,11.06,14327.17,2.92,1.25,57,567.09,32324.13,7280.31
201635,Omega,West,Clothing,May,31.1,7519.95,4.53,1.12,97,88.08,8543.76,1019.81
201636,Beta,East,Furniture,Aug,19.62,6453.38,3.36,1.06,82,773.59,63434.38,11717.43
201637,Beta,South,Appliances,Mar,20.42,10890.01,3.76,1.16,86,390.47,33580.42,5953.58
201638,Alpha,West,Clothing,Feb,16.73,12498.24,4.02,0.97,113,86.98,9828.74,1987.91
201639,Omega,South,Clothing,Mar,19.21,4488.79,3.72,1.23,65,92.79,6031.35,1166.53
201640,Omega,North,Appliances,Dec,6.93,13008.39,3.93,1.03,80,398.77,31901.6,7875.77
201641,Gamma,South,Clothing,Jul,19.14,2752.08,2.78,0.91,72,85.86,6181.92,1096.45
201642,Omega,North,Electronics,Aug,34.9,2083.12,3.58,0.79,120,513.65,61638.0,6598.8
201643,Gamma,South,Furniture,Jan,19.81,4059.55,3.2,0.94,68,733.74,49894.32,9042.41
201644,Delta,South,Appliances,Jul,1.55,14722.67,2.72,1.03,46,441.84,20324.64,5553.28
201645,Alpha,West,Appliances,Sep,27.88,8806.35,2.98,1.1,127,442.6,56210.2,7899.19
201646,Delta,South,Electronics,Dec,13.88,2605.38,4.01,1.19,81,581.89,47133.09,9926.56
201647,Alpha,West,Furniture,Mar,5.38,14963.28,2.99,1.22,57,694.4,39580.8,10020.35
201648,Omega,West,Electronics,Mar,30.19,11683.85,2.95,0.8,94,593.43,55782.42,7121.86
201649,Delta,East,Furniture,Aug,6.93,12894.07,3.88,1.05,74,750.32,55523.68,13635.62
201650,Delta,East,Electronics,Apr,32.23,4768.23,4.76,1.08,108,582.8,62942.4,7520.68
201651,Alpha,North,Clothing,Aug,15.46,3370.84,4.47,0.84,128,95.83,12266.24,2457.77
201652,Beta,South,Electronics,May,26.0,8696.1,4.76,1.02,129,551.28,71115.12,10662.07
201653,Beta,North,Appliances,Mar,19.14,12038.28,3.96,0.92,113,389.83,44050.79,8033.46
201654,Beta,South,Appliances,Apr,8.98,10291.15,3.52,0.79,96,426.55,40948.8,9682.53
201655,Alpha,East,Appliances,Apr,23.49,10203.77,4.32,0.78,147,408.85,60100.95,9847.37
201656,Omega,East,Electronics,Aug,33.53,11842.25,3.15,1.13,86,524.2,45081.2,5075.81
201657,Gamma,South,Appliances,Jun,26.94,4951.27,2.7,1.06,76,398.66,30298.16,4419.97
201658,Beta,South,Appliances,Jul,21.14,10599.75,3.36,1.11,101,423.98,42821.98,7478.58
201659,Beta,East,Clothing,Sep,34.67,7097.44,3.25,1.09,109,84.3,9188.7,1017.41
201660,Gamma,East,Clothing,Jun,9.29,2906.8,4.19,0.82,56,94.63,5299.28,1250.2
201661,Delta,North,Furniture,Mar,2.18,4627.85,3.88,0.83,70,717.28,50209.6,13562.57
201662,Gamma,East,Furniture,Mar,1.12,12322.05,2.85,0.88,50,755.91,37795.5,10405.44
201663,Omega,South,Furniture,Nov,24.87,13647.1,4.77,0.95,137,705.06,96593.22,15073.22
201664,Gamma,North,Electronics,Mar,29.06,5676.68,3.98,1.22,82,581.65,47695.3,6443.75
201665,Omega,South,Furniture,Dec,22.23,4474.69,3.64,1.09,95,773.05,73439.75,12436.15
201666,Omega,West,Electronics,Oct,31.68,2347.42,4.84,0.88,123,524.17,64472.91,7801.68
201667,Alpha,North,Electronics,Feb,24.43,14320.07,2.74,0.78,151,568.99,85917.49,13466.42
201668,Omega,South,Furniture,Jan,12.98,10890.11,4.47,1.09,65,699.95,45496.75,9782.34
201669,Alpha,East,Furniture,Nov,6.34,14441.39,3.41,1.06,86,782.67,67309.62,16805.96
201670,Omega,West,Electronics,Oct,32.36,13230.04,4.24,1.09,116,549.15,63701.4,7562.65
201671,Beta,South,Clothing,Jan,3.63,6426.07,4.83,0.88,72,84.53,6086.16,1630.49
201672,Omega,North,Appliances,Apr,19.0,3464.88,3.79,1.01,83,423.39,35141.37,6450.78
201673,Omega,South,Appliances,Mar,10.99,8487.74,2.56,0.93,61,399.9,24393.9,5512.26
201674,Omega,West,Appliances,May,9.5,2348.58,2.57,1.16,42,431.61,18127.62,4159.98
201675,Delta,North,Clothing,Dec,22.6,3948.92,3.33,0.78,149,93.0,13857.0,2313.31
201676,Beta,West,Electronics,Sep,8.09,5034.62,4.45,0.89,82,572.95,46981.9,11241.41
201677,Alpha,South,Furniture,Dec,32.07,10653.41,3.22,1.05,190,797.38,151502.2,18150.49
201678,Beta,East,Electronics,Aug,14.21,8628.41,3.34,0.85,94,563.63,52981.22,11072.07
201679,Alpha,East,Electronics,Dec,23.71,5931.45,4.46,1.09,151,549.28,82941.28,13435.57
201680,Delta,South,Furniture,Sep,25.47,9341.99,2.79,0.82,113,792.51,89553.63,13721.84
201681,Beta,South,Clothing,May,23.9,3627.63,4.62,0.76,136,95.76,13023.36,2151.68
201682,Omega,South,Appliances,Aug,31.62,11824.21,3.16,1.18,93,438.93,40820.49,5127.1
201683,Delta,North,Appliances,Apr,8.09,11256.46,2.63,0.92,73,449.73,32830.29,7826.66
201684,Omega,West,Electronics,May,3.01,4814.53,2.79,0.83,59,592.19,34939.21,9236.81
201685,Alpha,West,Clothing,Dec,1.94,9883.09,4.88,0.84,124,86.42,10716.08,2877.51
201686,Omega,West,Appliances,Mar,30.72,8542.93,3.63,1.19,80,398.74,31899.2,3935.17
201687,Omega,South,Clothing,May,34.07,2790.61,3.14,1.08,100,89.26,8926.0,992.88
201688,Gamma,West,Furniture,Dec,10.59,5616.0,3.8,1.23,57,809.63,46148.91,10473.28
201689,Delta,South,Electronics,Mar,24.27,14993.28,4.21,1.15,101,513.79,51892.79,8290.49
201690,Delta,North,Electronics,May,0.31,3293.96,3.3,1.13,41,568.66,23315.06,6537.77
201691,Alpha,East,Clothing,Nov,6.6,8583.35,4.31,1.0,94,95.05,8934.7,2229.21
201692,Gamma,South,Appliances,May,24.12,13041.34,3.13,1.16,74,453.36,33548.64,5361.21
201693,Beta,South,Clothing,Jun,2.31,5908.47,2.78,0.96,58,91.72,5319.76,1400.11
201694,Alpha,East,Furniture,Sep,16.4,5389.21,3.87,1.16,87,735.61,63998.07,12681.47
201695,Beta,East,Appliances,Jan,23.19,13580.31,2.88,1.13,92,397.59,36578.28,6019.77
201696,Alpha,North,Appliances,Dec,26.81,5962.79,4.85,1.09,187,452.37,84593.19,12345.05
201697,Alpha,West,Clothing,Oct,15.88,10469.41,2.5,0.91,112,96.11,10764.32,2158.35
201698,Alpha,South,Furniture,Jun,22.06,11624.07,4.39,1.07,130,786.54,102250.2,17358.95
201699,Omega,West,Appliances,Jan,18.89,12252.03,3.2,1.0,71,449.82,31937.22,5936.49
201700,Gamma,South,Electronics,Jun,1.83,14931.88,4.62,0.98,61,511.36,31192.96,8493.66
201701,Omega,North,Furniture,Feb,26.0,12441.5,2.65,1.25,64,765.78,49009.92,7220.67
201702,Gamma,East,Appliances,Aug,6.03,10541.16,4.88,1.0,62,404.87,25101.94,6285.73
201703,Beta,North,Clothing,Nov,1.11,13641.03,2.75,0.77,92,93.82,8631.44,2382.01
201704,Gamma,East,Appliances,Mar,15.79,13774.68,4.47,1.06,70,392.83,27498.1,5570.95
201705,Gamma,West,Electronics,Oct,30.3,14651.16,3.79,1.11,106,528.77,56049.62,7197.29
201706,Alpha,West,Furniture,Jun,5.28,12094.05,3.58,1.19,69,792.03,54650.07,13754.49
201707,Delta,North,Appliances,Jun,0.45,4534.06,3.2,1.07,40,436.76,17470.4,4761.55
201708,Alpha,East,Electronics,Apr,3.85,11227.48,4.6,0.76,102,593.3,60516.6,15675.69
201709,Delta,North,Appliances,May,12.73,2976.67,3.0,0.81,94,429.68,40389.92,8789.09
201710,Delta,East,Appliances,Feb,20.31,6133.52,4.3,0.83,94,406.77,38236.38,6751.4
201711,Alpha,East,Furniture,Oct,6.76,3505.5,3.61,0.86,89,755.75,67261.75,16625.83
201712,Alpha,West,Clothing,Oct,28.07,14349.25,5.0,1.15,158,96.39,15229.62,2108.26
201713,Delta,West,Clothing,Aug,26.37,6403.8,4.03,0.9,107,92.19,9864.33,1450.71
201714,Gamma,East,Electronics,Oct,24.36,11271.8,2.76,0.91,89,583.57,51937.73,8303.72
201715,Alpha,East,Electronics,Jul,17.06,9427.14,3.55,1.13,83,508.01,42164.83,8223.58
201716,Omega,East,Electronics,Oct,12.78,3397.65,2.67,0.96,53,538.52,28541.56,6099.58
201717,Alpha,West,Furniture,Jun,13.15,9297.48,3.21,0.78,109,802.24,87444.16,18740.97
201718,Delta,West,Clothing,Jul,17.61,10593.31,3.36,1.04,71,83.37,5919.27,1184.2
201719,Omega,South,Electronics,Dec,2.71,13459.72,4.63,0.82,90,551.68,49651.2,13202.91
201720,Beta,East,Electronics,Jan,23.88,2911.11,4.59,1.04,95,536.49,50966.55,8276.38
201721,Alpha,South,Appliances,May,12.3,5843.24,2.53,1.14,78,429.82,33525.96,7262.98
201722,Alpha,East,Appliances,Jul,7.87,11000.43,3.83,1.21,64,397.3,25427.2,6013.65
201723,Beta,West,Electronics,Jan,9.74,2446.31,3.06,0.78,72,563.49,40571.28,9471.29
201724,Alpha,South,Appliances,Feb,6.31,4646.19,3.3,0.9,82,453.05,37150.1,9187.46
201725,Delta,South,Appliances,Sep,31.55,4842.72,2.55,1.08,101,404.62,40866.62,4947.23
201726,Alpha,North,Appliances,Dec,5.92,10701.24,4.37,0.91,134,417.41,55932.94,13980.52
201727,Gamma,East,Furniture,Mar,30.9,5717.49,4.88,0.98,87,693.56,60339.72,7523.97
201728,Omega,West,Electronics,Jun,20.03,9794.74,3.05,0.76,84,544.2,45712.8,8266.41
201729,Omega,North,Electronics,Jul,30.36,14549.53,3.35,1.1,84,541.73,45505.32,5810.54
201730,Delta,North,Appliances,Sep,16.59,12312.16,3.02,1.19,79,424.35,33523.65,6546.36
201731,Beta,East,Furniture,May,32.47,6327.74,4.83,1.24,110,720.81,79289.1,9314.67
201732,Delta,North,Appliances,Apr,7.4,8141.2,2.52,1.17,48,408.49,19607.52,4719.3
201733,Gamma,East,Furniture,Nov,19.41,4608.76,3.96,0.77,101,763.19,77082.19,14100.21
201734,Gamma,North,Electronics,Dec,4.4,2204.36,4.68,1.08,68,585.95,39844.6,10232.19
201735,Alpha,East,Appliances,Feb,15.65,5766.3,2.97,1.0,88,402.21,35394.48,7131.1
201736,Omega,West,Electronics,Mar,19.95,6802.31,3.97,1.22,63,565.62,35634.06,6414.52
201737,Gamma,East,Furniture,May,21.2,9336.77,2.63,1.2,61,752.87,45925.07,8084.21
201738,Alpha,East,Clothing,Nov,12.79,14272.87,4.54,1.24,104,84.31,8768.24,1953.28
201739,Beta,South,Furniture,Feb,2.67,14322.08,3.19,1.18,51,757.85,38650.35,10314.75
201740,Beta,West,Clothing,Apr,22.94,2911.28,4.97,1.02,107,93.01,9952.07,1629.8
201741,Omega,West,Electronics,Jan,17.1,9990.39,4.81,1.11,68,558.65,37988.2,7372.79
201742,Delta,West,Electronics,Apr,4.79,2550.58,4.33,1.23,46,515.19,23698.74,6074.48
201743,Delta,North,Appliances,Jul,32.76,10425.05,3.74,1.04,119,443.83,52815.77,6095.22
201744,Alpha,South,Clothing,Dec,33.45,3530.14,4.42,1.17,185,83.39,15427.15,1720.63
201745,Beta,West,Furniture,Mar,29.98,14303.24,2.83,1.22,104,718.32,74705.28,9706.65
201746,Gamma,North,Electronics,Oct,29.54,13236.4,3.28,1.04,106,560.18,59379.08,7854.81
201747,Alpha,North,Clothing,Aug,3.45,2290.27,2.57,0.83,78,85.94,6703.32,1769.22
201748,Beta,North,Furniture,Jun,34.77,12167.71,4.11,0.83,155,702.22,108844.1,11590.16
201749,Delta,South,Clothing,Jun,14.01,10266.66,4.51,0.81,98,90.17,8836.66,1901.39
201750,Alpha,North,Furniture,Jan,5.71,8439.8,4.87,0.99,95,776.7,73786.5,18580.76
201751,Gamma,South,Furniture,May,28.42,9834.25,4.22,0.99,103,739.29,76146.87,10587.87
201752,Alpha,East,Furniture,Mar,7.9,10817.25,4.33,1.06,81,773.82,62679.42,15107.28
201753,Alpha,North,Furniture,Oct,18.42,13497.95,4.74,0.99,154,793.28,122165.12,22952.06
201754,Beta,West,Clothing,Jan,4.48,11975.65,4.84,1.24,56,96.61,5410.16,1389.53
201755,Omega,North,Clothing,Aug,16.61,9479.91,3.73,0.9,76,86.16,6548.16,1335.19
201756,Omega,East,Appliances,Jul,19.53,12720.0,2.77,1.19,58,427.08,24770.64,4504.65
201757,Omega,East,Clothing,Jul,15.61,14830.0,3.67,0.8,72,86.64,6238.08,1280.12
201758,Gamma,North,Clothing,Dec,2.43,5902.37,3.89,1.05,60,95.34,5720.4,1557.49
201759,Alpha,East,Appliances,Oct,16.97,3539.47,4.08,1.07,107,446.23,47746.61,9194.2
201760,Gamma,South,Clothing,Oct,16.41,11508.83,4.97,1.14,79,87.44,6907.76,1292.75
201761,Gamma,South,Furniture,Oct,9.16,14721.75,4.79,1.0,80,767.44,61395.2,14422.4
201762,Omega,North,Electronics,Apr,32.26,3517.18,3.49,0.85,111,584.12,64837.32,7718.49
201763,Alpha,South,Electronics,Nov,14.62,7612.19,2.78,0.93,124,550.74,68291.76,13991.58
201764,Gamma,South,Appliances,Jun,30.24,2809.48,3.04,0.89,93,434.82,40438.26,5072.92
201765,Alpha,West,Clothing,Sep,3.84,12094.92,2.93,0.96,77,94.33,7263.41,1966.92
201766,Beta,North,Clothing,Mar,11.16,14333.21,3.39,1.01,94,95.36,8963.84,2042.14
201767,Delta,East,Appliances,Sep,6.17,8486.92,4.69,1.06,64,421.02,26945.28,6782.38
201768,Gamma,North,Electronics,Apr,14.29,7323.77,3.59,1.17,62,588.88,36510.56,7565.93
201769,Beta,South,Furniture,May,3.91,13800.35,3.92,1.21,66,765.47,50521.02,13127.57
201770,Beta,West,Clothing,Jul,15.44,3734.05,2.95,0.98,75,84.98,6373.5,1383.54
201771,Gamma,North,Appliances,Jun,12.39,13590.6,3.73,0.79,76,427.56,32494.56,7106.05
201772,Delta,North,Furniture,Oct,7.82,7097.64,4.68,1.15,78,725.82,56613.96,13642.52
201773,Omega,South,Appliances,Aug,22.48,9272.28,4.43,0.99,96,411.4,39494.4,6611.26
201774,Omega,South,Appliances,Aug,33.28,8867.8,2.7,1.02,97,440.76,42753.72,4770.42
201775,Delta,North,Appliances,Aug,7.25,10007.73,4.66,1.05,81,451.81,36596.61,8976.95
201776,Beta,South,Electronics,Mar,24.91,14247.6,3.18,1.08,103,582.55,60002.65,9228.58
201777,Delta,South,Electronics,Oct,25.98,14364.65,4.16,1.2,114,534.67,60952.38,9181.78
201778,Gamma,South,Appliances,Jun,17.43,12804.93,2.87,1.23,57,416.89,23762.73,4586.8
201779,Beta,South,Clothing,Jul,31.42,4490.07,4.19,1.22,99,96.96,9599.04,1194.53
201780,Omega,South,Furniture,Sep,33.82,6335.71,2.59,1.15,92,800.82,73675.44,8141.13
201781,Alpha,West,Clothing,Oct,12.68,8341.72,4.0,1.19,90,96.87,8718.3,1961.37
201782,Omega,South,Electronics,Oct,22.79,13770.99,4.11,0.77,120,544.1,65292.0,10812.82
201783,Gamma,East,Furniture,Dec,23.18,8771.24,3.11,1.17,78,786.07,61313.46,10060.39
201784,Delta,North,Appliances,Apr,14.13,14706.66,4.84,0.79,111,444.95,49389.45,10340.36
201785,Delta,West,Clothing,May,11.09,14789.94,2.61,1.12,64,83.44,5340.16,1182.55
201786,Omega,West,Clothing,Aug,32.68,9781.6,4.73,0.83,119,86.63,10308.97,1222.36
201787,Delta,South,Appliances,Jan,27.65,13407.44,3.45,0.93,108,445.77,48143.16,6860.38
201788,Delta,North,Clothing,Dec,4.01,14989.9,4.28,0.84,114,88.4,10077.6,2614.17
201789,Alpha,East,Electronics,Jun,4.2,13046.31,4.13,0.97,83,530.52,44033.16,11436.01
201790,Gamma,South,Appliances,Apr,32.29,10539.84,2.92,0.96,99,404.72,40067.28,4782.09
201791,Alpha,North,Clothing,May,2.85,12986.74,3.3,0.77,116,88.21,10232.36,2739.12
201792,Delta,South,Appliances,Nov,24.09,3074.52,3.82,1.17,105,402.79,42292.95,6823.21
201793,Gamma,South,Furniture,May,7.94,10252.68,4.62,1.18,48,690.4,33139.2,8044.24
201794,Delta,South,Appliances,Feb,1.23,4814.79,4.89,1.14,47,398.0,18706.0,5102.73
201795,Alpha,South,Clothing,Aug,2.09,3508.83,2.55,1.17,44,95.51,4202.44,1117.77
201796,Alpha,South,Electronics,Feb,13.07,13607.33,3.38,1.13,86,512.66,44088.76,9498.3
201797,Delta,South,Appliances,Apr,2.72,10315.38,4.17,1.22,49,414.15,20293.35,5402.94
201798,Alpha,South,Appliances,Dec,20.88,5166.11,3.82,1.04,153,417.08,63813.24,11221.13
201799,Alpha,East,Clothing,May,22.65,7028.17,4.86,1.04,134,94.01,12597.34,2042.01
201800,Alpha,West,Electronics,Jan,13.07,14652.6,2.54,1.18,72,528.23,38032.56,8150.07
201801,Omega,East,Electronics,Jun,26.0,13208.37,3.59,0.92,93,533.25,49592.25,7442.98
201802,Delta,South,Furniture,Feb,17.15,2202.56,4.17,0.78,95,691.71,65712.45,12718.94
201803,Beta,South,Furniture,May,15.06,14737.41,3.04,1.12,93,798.34,74245.62,15115.46
201804,Beta,East,Clothing,Jun,14.24,6790.88,4.31,0.88,97,92.67,8988.99,1940.7
201805,Beta,East,Electronics,Nov,15.09,11040.44,2.7,0.99,99,529.13,52383.87,10637.97
201806,Delta,West,Electronics,Aug,33.88,11264.8,3.63,0.87,127,584.1,74180.7,8282.47
201807,Delta,East,Furniture,Sep,23.85,13851.9,4.19,1.16,98,700.39,68638.22,11090.09
201808,Alpha,West,Furniture,Dec,11.03,13505.79,3.17,1.23,93,734.21,68281.53,15368.54
201809,Alpha,South,Clothing,Jun,25.69,5662.48,2.68,0.78,143,90.92,13001.56,1992.95
201810,Alpha,North,Electronics,May,11.56,10365.96,4.89,0.87,131,550.49,72114.19,16061.12
201811,Delta,North,Appliances,Dec,4.4,7118.17,4.78,0.84,113,430.41,48636.33,12527.35
201812,Delta,North,Furniture,Apr,16.64,8832.07,4.82,1.09,96,725.71,69668.16,13692.11
201813,Beta,North,Clothing,Feb,26.29,9210.82,4.95,0.96,130,93.71,12182.3,1800.01
201814,Alpha,South,Electronics,Feb,13.22,7152.46,2.96,0.98,91,541.68,49292.88,10561.01
201815,Alpha,North,Electronics,Jul,30.42,8030.62,2.89,0.83,157,517.03,81173.71,10348.71
201816,Omega,East,Furniture,May,13.54,4708.45,2.59,0.96,52,778.85,40500.2,8572.81
201817,Beta,East,Clothing,Jul,12.24,9899.4,4.73,0.9,95,95.93,9113.35,2094.12
201818,Delta,North,Appliances,Nov,34.94,11866.48,4.38,1.06,163,410.89,66975.07,7068.0
201819,Delta,East,Furniture,Jan,16.89,7586.64,4.08,0.86,78,760.76,59339.28,11545.68
201820,Beta,West,Clothing,Jan,28.18,14709.84,4.82,1.06,106,92.7,9826.2,1409.67
201821,Alpha,South,Electronics,May,28.17,2743.94,3.94,0.94,150,579.17,86875.5,12074.59
201822,Alpha,North,Appliances,Feb,32.42,9659.09,2.82,0.92,155,399.71,61955.05,7274.33
201823,Delta,North,Clothing,Aug,2.97,9586.81,2.94,0.9,67,91.01,6097.67,1738.88
201824,Delta,South,Appliances,Mar,9.49,2471.85,2.83,1.09,48,436.15,20935.2,4872.21
201825,Delta,East,Clothing,Jan,26.87,4919.41,3.27,1.03,79,85.67,6767.93,945.62
201826,Gamma,South,Clothing,Feb,19.69,13772.05,3.45,1.18,71,89.6,6361.6,1125.89
201827,Alpha,South,Clothing,Oct,19.59,9078.68,4.49,0.87,150,89.49,13423.5,2451.18
201828,Omega,East,Clothing,Oct,5.82,7673.02,2.98,0.77,66,94.89,6262.74,1578.41
201829,Delta,South,Appliances,Jul,9.84,7401.45,4.31,0.84,81,438.63,35529.03,8223.45
201830,Beta,East,Furniture,Jun,18.25,13546.09,3.73,0.92,97,717.83,69629.51,13057.11
201831,Omega,East,Appliances,Dec,9.7,6771.41,5.0,0.84,92,402.05,36988.6,8507.07
201832,Delta,South,Clothing,Aug,7.36,13169.17,4.44,0.79,90,93.22,8389.8,2031.02
201833,Gamma,West,Appliances,Jul,3.07,6019.5,4.92,0.97,47,436.1,20496.7,5397.83
201834,Delta,East,Appliances,Oct,5.45,8909.55,3.36,1.09,61,398.42,24303.62,6088.88
201835,Omega,South,Appliances,Aug,26.91,3869.66,2.81,1.13,75,414.03,31052.25,4535.03
201836,Delta,East,Clothing,Mar,25.16,12725.39,3.76,0.95,94,94.69,8900.86,1395.34
201837,Alpha,West,Appliances,Jun,1.6,11567.67,2.81,0.99,66,391.74,25854.84,7118.53
201838,Beta,West,Electronics,Jul,7.11,8891.21,3.73,1.13,55,538.9,29639.5,7280.61
201839,Omega,North,Clothing,Oct,19.62,2336.72,3.17,0.93,85,92.08,7826.8,1447.73
201840,Beta,East,Appliances,Nov,11.29,8256.35,3.73,1.14,87,438.22,38125.14,8514.19
201841,Beta,East,Electronics,Jan,28.81,4927.55,4.87,1.23,92,563.43,51835.56,7182.77
201842,Gamma,South,Appliances,Jan,27.47,7373.87,3.22,1.19,64,413.11,26439.04,3754.79
201843,Gamma,East,Furniture,Jul,31.21,13133.54,4.98,0.98,91,809.03,73621.73,9108.26
201844,Delta,North,Appliances,Nov,19.7,12004.84,3.07,1.04,115,389.19,44756.85,8171.8
201845,Omega,West,Appliances,Mar,12.32,5145.39,3.02,1.11,50,419.65,20982.5,4502.5
201846,Beta,West,Furniture,Mar,21.21,14804.39,3.86,0.92,109,751.21,81881.89,14239.38
201847,Alpha,North,Clothing,May,3.12,13741.74,4.61,1.15,81,86.25,6986.25,1852.26
201848,Alpha,East,Furniture,Nov,0.34,8872.75,4.37,0.97,85,757.04,64348.4,17887.96
201849,Omega,East,Clothing,Jun,0.6,8891.95,4.31,1.17,34,85.97,2922.98,862.12
201850,Delta,North,Furniture,Feb,14.26,13716.46,3.21,0.88,92,743.21,68375.32,14294.59
201851,Beta,South,Appliances,Mar,7.98,10269.88,2.56,0.76,87,415.41,36140.67,8692.16
201852,Omega,West,Appliances,Jun,5.51,8976.95,2.9,1.07,52,438.35,22794.2,5757.75
201853,Omega,North,Clothing,Mar,21.54,11738.93,3.37,0.98,90,96.37,8673.3,1476.5
201854,Omega,North,Clothing,May,34.83,5056.26,4.93,0.78,126,85.72,10800.72,1039.41
201855,Omega,East,Electronics,Sep,6.22,13418.91,4.8,0.99,64,593.25,37968.0,9477.35
201856,Beta,West,Electronics,Dec,19.12,8908.4,3.0,0.83,143,588.75,84191.25,15572.82
201857,Delta,East,Appliances,Mar,4.19,9845.49,4.31,1.06,55,393.97,21668.35,5612.84
201858,Gamma,North,Appliances,Dec,32.7,3169.27,3.95,0.97,139,447.71,62231.69,7175.24
